LibraryElement, DeclaringType, EntityKind, Count, Status
TKS_Models.UserPermissions.ViewOnly,TKS_Models.UserPermissions,Field,2,1
TKS.frmProduct.btnVerify,TKS.frmProduct,Field,10,1
TKS.frmProduct.lblPrice,TKS.frmProduct,Field,9,1
TKS.frmProduct.lblModel,TKS.frmProduct,Field,9,1
TKS.frmProduct.lblName,TKS.frmProduct,Field,9,1
TKS.frmProduct.button2,TKS.frmProduct,Field,10,1
TKS.frmProduct.btnSave,TKS.frmProduct,Field,10,1
TKS.frmProduct.components,TKS.frmProduct,Field,2,1
TKS.frmProduct.lnkCategory,TKS.frmProduct,Field,14,1
TKS.frmProduct.lnkBrand,TKS.frmProduct,Field,14,1
TKS.frmProduct.lblPriceAlert,TKS.frmProduct,Field,12,1
TKS.frmProduct.lblModelAlert,TKS.frmProduct,Field,12,1
TKS.frmProduct.lblCategoryAlert,TKS.frmProduct,Field,12,1
TKS.frmProduct.lblBrandAlert,TKS.frmProduct,Field,12,1
TKS.frmProduct.lblNameAlert,TKS.frmProduct,Field,12,1
TKS.frmProduct.numPrice,TKS.frmProduct,Field,15,1
TKS.frmProduct.cboModel,TKS.frmProduct,Field,13,1
TKS.frmProduct.cboCategory,TKS.frmProduct,Field,15,1
TKS.frmProduct.cboBrand,TKS.frmProduct,Field,15,1
TKS.frmProduct.txtName,TKS.frmProduct,Field,11,1
System.Windows.Forms.Padding,System.Windows.Forms.Padding,Type,36,1
System.Windows.Forms.Padding..ctor,System.Windows.Forms.Padding,Method,36,1
TKS_Models.UserPermissions,TKS_Models.UserPermissions,Type,7,1
TKS.ElectronicBillForms.CustomersOrders.Dispose.disposing,TKS.ElectronicBillForms.CustomersOrders.Dispose.disposing,Type,2,1
TKS_Models.Utilities.DataFormating.GetNullParameterDate.str,TKS_Models.Utilities.DataFormating.GetNullParameterDate.str,Type,1,1
TKS.UiCommons.LoadListSource.ltx,TKS.UiCommons.LoadListSource.ltx,Type,3,1
TKS.UiCommons.OpenWindow.values,TKS.UiCommons.OpenWindow.values,Type,1,1
TKS.frmCustomer.txtFirstName_Validating.control,TKS.frmCustomer.txtFirstName_Validating.control,Type,3,1
TKS.frmProduct.txtName_TextChanged.ctrl,TKS.frmProduct.txtName_TextChanged.ctrl,Type,2,1
System.Linq.Enumerable.Contains,System.Linq.Enumerable,Method,2,1
System.Linq.Enumerable.ToArray,System.Linq.Enumerable,Method,6,1
System.Linq.Enumerable.Cast,System.Linq.Enumerable,Method,2,1
System.Linq.Enumerable.Range,System.Linq.Enumerable,Method,2,1
System.Linq.Enumerable.Count,System.Linq.Enumerable,Method,6,1
System.Linq.Enumerable,System.Linq.Enumerable,Type,1,1
System.Configuration.ApplicationSettingsBase,System.Configuration.ApplicationSettingsBase,Type,2,1
System.Drawing,System.Drawing,Type,34,1
TKS.ElectronicBillForms.FrmBillManagment.Dispose.disposing,TKS.ElectronicBillForms.FrmBillManagment.Dispose.disposing,Type,2,1
System.Runtime.InteropServices.ComVisibleAttribute..ctor,System.Runtime.InteropServices.ComVisibleAttribute,Method,3,1
TKS.frmCustomer.txtEmail_Validating.e,TKS.frmCustomer.txtEmail_Validating.e,Type,1,1
System.Runtime.InteropServices.GuidAttribute..ctor,System.Runtime.InteropServices.GuidAttribute,Method,3,1
System.Windows.Forms.TextBox.PasswordChar,System.Windows.Forms.TextBox,Property,2,1
System.Windows.Forms.TextBox.Text,System.Windows.Forms.TextBox,Property,46,1
System.Windows.Forms.TextBox.Multiline,System.Windows.Forms.TextBox,Property,4,1
TKS.UiCommons.GetComboValueFromText.T,TKS.UiCommons.GetComboValueFromText.T,Type,3,1
System.Windows.Forms.TextBox..ctor,System.Windows.Forms.TextBox,Method,17,1
System.Windows.Forms.TextBox,System.Windows.Forms.TextBox,Type,35,1
System.Windows.Forms.Panel..ctor,System.Windows.Forms.Panel,Method,5,1
System.Windows.Forms.Panel,System.Windows.Forms.Panel,Type,10,1
TKS.frmOrders.LoadDataControls.staff,TKS.frmOrders.LoadDataControls.staff,Type,1,1
System.Windows.Forms.Panel.BorderStyle,System.Windows.Forms.Panel,Property,2,0
TKS.frmList.CustomerList_Load.dataHandler,TKS.frmList.CustomerList_Load.dataHandler,Type,4,1
TKS.UiCommons.EmptyToNull.value,TKS.UiCommons.EmptyToNull.value,Type,2,1
System.Windows.Forms.FormClosingEventHandler,System.Windows.Forms.FormClosingEventHandler,Type,2,1
TKS.ElectronicBillForms.CustomersOrders.comboBox1_SelectedIndexChanged.indx,TKS.ElectronicBillForms.CustomersOrders.comboBox1_SelectedIndexChanged.indx,Type,2,1
System.Windows.Forms.TreeNodeMouseClickEventArgs,System.Windows.Forms.TreeNodeMouseClickEventArgs,Type,1,1
TKS.frmRoles.frmRoles_Load.node,TKS.frmRoles.frmRoles_Load.node,Type,1,1
TKS.frmCustomer.txtEmail_Leave.sender,TKS.frmCustomer.txtEmail_Leave.sender,Type,1,1
TKS_DB.DataHandler.GetDataTableSourceCondition.table,TKS_DB.DataHandler.GetDataTableSourceCondition.table,Type,1,1
TKS.frmList.SetupGrid.ClickOrder,TKS.frmList.SetupGrid.ClickOrder,Type,1,1
TKS_DB.DataHandler.GetListDataSource.list,TKS_DB.DataHandler.GetListDataSource.list,Type,2,1
TKS.frmProduct.LoadYears.years,TKS.frmProduct.LoadYears.years,Type,1,1
System.Reflection.AssemblyProductAttribute..ctor,System.Reflection.AssemblyProductAttribute,Method,3,1
System.Windows.Forms.TextBoxBase.AcceptsTab,System.Windows.Forms.TextBoxBase,Property,4,1
System.Windows.Forms.TextBoxBase.MaxLength,System.Windows.Forms.TextBoxBase,Property,2,1
System.Windows.Forms.TextBoxBase.ReadOnly,System.Windows.Forms.TextBoxBase,Property,6,1
System.Windows.Forms.UserControl.Load,System.Windows.Forms.UserControl,Event,2,1
System.Windows.Forms.UserControl,System.Windows.Forms.UserControl,Type,2,1
System.Text,System.Text,Type,1,1
TKS_DB.DataHandler.GetTableCount.ident,TKS_DB.DataHandler.GetTableCount.ident,Type,2,1
System.Windows.Forms.Control+ControlCollection.SetChildIndex,System.Windows.Forms.Control+ControlCollection,Method,9,1
System.Windows.Forms.Control+ControlCollection.Clear,System.Windows.Forms.Control+ControlCollection,Method,2,1
System.Windows.Forms.Control+ControlCollection.Add,System.Windows.Forms.Control+ControlCollection,Method,411,1
TKS_DB.DataHandler.GetScalarValue.userId,TKS_DB.DataHandler.GetScalarValue.userId,Type,2,1
TKS_DB.DataHandler.GetDataTableSourceCondition.dataTable,TKS_DB.DataHandler.GetDataTableSourceCondition.dataTable,Type,2,1
System.Resources.ResourceManager..ctor,System.Resources.ResourceManager,Method,1,1
System.Resources.ResourceManager,System.Resources.ResourceManager,Type,4,1
TKS.Properties.Settings,TKS.Properties.Settings,Type,4,1
TKS.Properties.Settings..ctor,TKS.Properties.Settings,Method,1,1
TKS.UiCommons.LoadComboSource.values,TKS.UiCommons.LoadComboSource.values,Type,1,1
System.Windows.Forms.GroupBox..ctor,System.Windows.Forms.GroupBox,Method,3,1
System.Windows.Forms.GroupBox,System.Windows.Forms.GroupBox,Type,6,1
TKS.frmCustomer.txtEmail_Validating.control,TKS.frmCustomer.txtEmail_Validating.control,Type,2,1
TKS_DB.DataHandler.CreateNewRegisterInTable.connection,TKS_DB.DataHandler.CreateNewRegisterInTable.connection,Type,3,1
TKS.Properties.Settings.defaultInstance,TKS.Properties.Settings,Field,1,1
System.Windows.Forms.GroupBox.Text,System.Windows.Forms.GroupBox,Property,6,1
System.Windows.Forms.GroupBox.TabStop,System.Windows.Forms.GroupBox,Property,6,1
TKS_DB.DataHandler.GetDataSource.displayMember,TKS_DB.DataHandler.GetDataSource.displayMember,Type,1,1
TKS.frmRoles.btnSecurityLevel_Click.text,TKS.frmRoles.btnSecurityLevel_Click.text,Type,1,1
TKS_DB.DataHandler.GetDataSource.connection,TKS_DB.DataHandler.GetDataSource.connection,Type,3,1
System.Data.SqlDbType.VarChar,System.Data.SqlDbType,Field,2,1
System.Drawing.Size,System.Drawing.Size,Type,160,1
System.Drawing.Size..ctor,System.Drawing.Size,Method,160,1
System.Data.SqlDbType,System.Data.SqlDbType,Type,2,1
TKS_Models.Utilities,TKS_Models.Utilities,Type,30,1
System.Windows.Forms.ContainerControl.Dispose,System.Windows.Forms.ContainerControl,Method,6,1
System.Windows.Forms.ContainerControl.ParentForm,System.Windows.Forms.ContainerControl,Property,2,1
System.Windows.Forms.ContainerControl.AutoScaleMode,System.Windows.Forms.ContainerControl,Property,13,0
System.Windows.Forms.ContainerControl.AutoScaleDimensions,System.Windows.Forms.ContainerControl,Property,13,0
TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.item,TKS.ElectronicBillForms.CustomersOrders.comboBox3_SelectedIndexChanged.item,Type,1,1
TKS.frmListData.Dispose.disposing,TKS.frmListData.Dispose.disposing,Type,2,1
System.EventArgs,System.EventArgs,Type,60,1
TKS_DB.DataHandler.UpdateFields.command,TKS_DB.DataHandler.UpdateFields.command,Type,1,1
System.DateTime,System.DateTime,Type,7,1
System.DateTime.ToShortDateString,System.DateTime,Method,2,1
System.DateTime.AddDays,System.DateTime,Method,4,1
System.DateTime.Year,System.DateTime,Property,1,1
System.DateTime.Now,System.DateTime,Property,3,1
System.DateTime.Date,System.DateTime,Property,3,1
TKS_DB.DataHandler.GetScalarValue.columnName,TKS_DB.DataHandler.GetScalarValue.columnName,Type,2,1
System.Configuration.SettingsBase.Synchronized,System.Configuration.SettingsBase,Method,2,1
TKS.frmOrders.ucOkCancel1_OkClick.order,TKS.frmOrders.ucOkCancel1_OkClick.order,Type,1,1
System.Windows.Forms.FormClosingEventArgs,System.Windows.Forms.FormClosingEventArgs,Type,1,1
TKS_DB.DataHandler.UpdateFields.id,TKS_DB.DataHandler.UpdateFields.id,Type,1,1
TKS.ValidationCommon.IsValidNameCase.control,TKS.ValidationCommon.IsValidNameCase.control,Type,2,1
System.Windows.Forms.TabControl.SelectedIndexChanged,System.Windows.Forms.TabControl,Event,2,1
System.Windows.Forms.TabControl.SelectedIndex,System.Windows.Forms.TabControl,Property,6,1
System.Windows.Forms.TabControl..ctor,System.Windows.Forms.TabControl,Method,1,1
System.Windows.Forms.TabControl,System.Windows.Forms.TabControl,Type,3,1
TKS.frmCustomer.VerifyText.control,TKS.frmCustomer.VerifyText.control,Type,1,1
TKS.frmCustomer.btnCancel_Click.result,TKS.frmCustomer.btnCancel_Click.result,Type,1,1
TKS.frmListData.LoadData.values,TKS.frmListData.LoadData.values,Type,1,1
System.Drawing.Point..ctor,System.Drawing.Point,Method,137,1
System.Drawing.Point,System.Drawing.Point,Type,137,1
TKS_DB.DataHandler.CreateNewRegisterInTable.formater,TKS_DB.DataHandler.CreateNewRegisterInTable.formater,Type,1,1
TKS_DB.DataHandler.GetDataTableSourceCondition.condition,TKS_DB.DataHandler.GetDataTableSourceCondition.condition,Type,1,1
TKS.ElectronicBillForms.CustomersOrders.button2_Click.price,TKS.ElectronicBillForms.CustomersOrders.button2_Click.price,Type,5,1
System.Windows.Forms.DateTimePicker.Format,System.Windows.Forms.DateTimePicker,Property,6,1
System.Windows.Forms.DateTimePicker.Value,System.Windows.Forms.DateTimePicker,Property,10,1
System.Windows.Forms.Button..ctor,System.Windows.Forms.Button,Method,26,1
System.Windows.Forms.Button,System.Windows.Forms.Button,Type,52,1
System.Windows.Forms.DateTimePicker,System.Windows.Forms.DateTimePicker,Type,6,1
System.Windows.Forms.DateTimePicker..ctor,System.Windows.Forms.DateTimePicker,Method,3,1
TKS.frmRoles.frmRoles_Load.roles,TKS.frmRoles.frmRoles_Load.roles,Type,2,1
System.Windows.Forms.RadioButton.TabStop,System.Windows.Forms.RadioButton,Property,8,1
TKS.UiCommons.OpenWindow.frm,TKS.UiCommons.OpenWindow.frm,Type,2,1
